0,6,19,25,30|0|1,20|0-19=0,0-25=0,0-30=0,6-19=0,6-25=0,6-30=0,19-30=0,25-30=0
0,6,19,25,38|0|1,20|0-19=0,0-25=0,0-38=0,6-19=0,6-25=0,6-38=0,19-38=0,25-38=0
0,6,25,30,36|0|1,31|0-25=0,0-30=0,0-36=0,6-25=0,6-30=0,6-36=0,25-30=0,25-36=0
0,6,25,36,38|0|1,80|0-25=0,0-36=0,0-38=0,6-25=0,6-36=0,6-38=0,25-36=0,25-38=0
0,7,11,13,18|0|8,55|0-7=0,0-11=0,0-13=0,0-18=0,7-11=0,7-18=0,11-18=0,13-18=0
0,7,13,18,20|0|8,62|0-7=0,0-13=0,0-18=0,0-20=0,7-18=0,7-20=0,13-18=0,13-20=0
0,7,13,18,37|0|8,38|0-7=0,0-13=0,0-18=0,7-18=0,7-37=0,13-18=0,13-37=0,18-37=0
0,7,13,32,37|0|8,38|0-7=0,0-13=0,0-32=0,7-32=0,7-37=0,13-32=0,13-37=0,32-37=0
0,7,18,20,25|0|62|0-7=0,0-18=0,0-20=0,0-25=0,7-18=0,7-20=0,7-25=0,18-25=0,20-25=0
0,7,18,23,25|0|67|0-7=0,0-18=0,0-23=0,0-25=0,7-18=0,7-23=0,7-25=0,18-23=0,18-25=0
0,7,20,25,27|0|69|0-7=0,0-20=0,0-25=0,0-27=0,7-20=0,7-25=0,7-27=0,20-25=0,20-27=0
0,7,23,25,27|0|67,69|0-7=0,0-23=0,0-25=0,0-27=0,7-23=0,7-25=0,7-27=0,23-27=0
0,7,23,25,30|0|67|0-7=0,0-23=0,0-25=0,0-30=0,7-23=0,7-25=0,7-30=0,23-30=0,25-30=0
0,7,25,27,32|0|69|0-7=0,0-25=0,0-27=0,0-32=0,7-25=0,7-27=0,7-32=0,25-32=0,27-32=0
0,7,25,30,32|0|74|0-7=0,0-25=0,0-30=0,0-32=0,7-25=0,7-30=0,7-32=0,25-30=0,25-32=0
0,7,30,32,37|0|38,74|0-7=0,0-30=0,0-32=0,7-30=0,7-32=0,7-37=0,30-37=0,32-37=0
0,7,32,37,39|0|38,81|0-7=0,0-32=0,0-39=0,7-32=0,7-37=0,7-39=0,32-37=0,32-39=0
0,11,13,15,38|0|55,57|0-11=0,0-13=0,0-15=0,0-38=0,11-15=0,11-38=0,13-38=0,15-38=0
0,11,13,18,24|0|19,55|0-11=0,0-13=0,0-18=0,0-24=0,11-18=0,11-24=0,13-18=0,13-24=0
0,11,13,18,36|0|55|0-11=0,0-13=0,0-18=0,0-36=0,11-18=0,11-36=0,13-18=0,13-36=0,18-36=0
0,11,13,18,38|0|55|0-11=0,0-13=0,0-18=0,0-38=0,11-18=0,11-38=0,13-18=0,13-38=0,18-38=0
0,11,13,18,41|0|55,85|0-11=0,0-13=0,0-18=0,11-18=0,11-41=0,13-18=0,13-41=0,18-41=0
0,11,13,36,38|0|55,80|0-11=0,0-13=0,0-36=0,0-38=0,11-36=0,11-38=0,13-36=0,13-38=0
0,11,13,36,41|0|55,85|0-11=0,0-13=0,0-36=0,11-36=0,11-41=0,13-36=0,13-41=0,36-41=0
0,11,16,18,36|0|60|0-11=0,0-16=0,0-18=0,0-36=0,11-16=0,11-18=0,11-36=0,16-36=0,18-36=0
0,11,16,18,41|0|60,85|0-11=0,0-16=0,0-18=0,11-16=0,11-18=0,11-41=0,16-41=0,18-41=0
0,11,16,36,41|0|85|0-11=0,0-16=0,0-36=0,11-16=0,11-36=0,11-41=0,16-36=0,16-41=0,36-41=0
0,11,16,39,41|0|83,85|0-11=0,0-16=0,0-39=0,11-16=0,11-39=0,11-41=0,16-39=0,16-41=0
0,11,18,36,38|0|80|0-11=0,0-18=0,0-36=0,0-38=0,11-18=0,11-36=0,11-38=0,18-36=0,18-38=0
0,11,18,36,41|0|85|0-11=0,0-18=0,0-36=0,11-18=0,11-36=0,11-41=0,18-36=0,18-41=0,36-41=0
0,11,30,36,41|0|31,85|0-11=0,0-30=0,0-36=0,11-30=0,11-36=0,11-41=0,30-41=0,36-41=0
0,13,15,19,38|0|14,57|0-13=0,0-15=0,0-19=0,0-38=0,13-38=0,15-19=0,15-38=0,19-38=0
0,13,15,20,38|0|57|0-13=0,0-15=0,0-20=0,0-38=0,13-20=0,13-38=0,15-20=0,15-38=0,20-38=0
0,13,18,20,24|0|19,62|0-13=0,0-18=0,0-20=0,0-24=0,13-18=0,13-20=0,13-24=0,20-24=0
0,13,18,20,36|0|62|0-13=0,0-18=0,0-20=0,0-36=0,13-18=0,13-20=0,13-36=0,18-36=0,20-36=0
0,13,18,20,38|0|62|0-13=0,0-18=0,0-20=0,0-38=0,13-18=0,13-20=0,13-38=0,18-38=0,20-38=0
0,13,18,24,37|0|19,38|0-13=0,0-18=0,0-24=0,13-18=0,13-24=0,13-37=0,18-37=0,24-37=0
0,13,18,36,38|0|80|0-13=0,0-18=0,0-36=0,0-38=0,13-18=0,13-36=0,13-38=0,18-36=0,18-38=0
0,13,18,36,41|0|85|0-13=0,0-18=0,0-36=0,13-18=0,13-36=0,13-41=0,18-36=0,18-41=0,36-41=0
0,13,18,37,41|0|38,85|0-13=0,0-18=0,13-18=0,13-37=0,13-41=0,18-37=0,18-41=0,37-41=0
0,13,19,24,37|0|14,38|0-13=0,0-19=0,0-24=0,13-24=0,13-37=0,19-24=0,19-37=0,24-37=0
0,13,19,32,37|0|14,38|0-13=0,0-19=0,0-32=0,13-32=0,13-37=0,19-32=0,19-37=0,32-37=0
0,13,19,32,38|0|14,33|0-13=0,0-19=0,0-32=0,0-38=0,13-32=0,13-38=0,19-32=0,19-38=0
0,13,20,36,38|0|80|0-13=0,0-20=0,0-36=0,0-38=0,13-20=0,13-36=0,13-38=0,20-36=0,20-38=0
0,13,32,36,38|0|33,80|0-13=0,0-32=0,0-36=0,0-38=0,13-32=0,13-36=0,13-38=0,32-36=0
0,16,18,20,36|0|60,62|0-16=0,0-18=0,0-20=0,0-36=0,16-20=0,16-36=0,18-36=0,20-36=0
0,16,18,23,36|0|60|0-16=0,0-18=0,0-23=0,0-36=0,16-23=0,16-36=0,18-23=0,18-36=0,23-36=0
0,16,18,23,41|0|60,85|0-16=0,0-18=0,0-23=0,16-23=0,16-41=0,18-23=0,18-41=0,23-41=0
0,16,18,36,41|0|60,85|0-16=0,0-18=0,0-36=0,16-36=0,16-41=0,18-36=0,18-41=0,36-41=0
0,16,23,36,41|0|85|0-16=0,0-23=0,0-36=0,16-23=0,16-36=0,16-41=0,23-36=0,23-41=0,36-41=0
0,16,23,39,41|0|83,85|0-16=0,0-23=0,0-39=0,16-23=0,16-39=0,16-41=0,23-39=0,23-41=0
0,18,20,25,36|0|62|0-18=0,0-20=0,0-25=0,0-36=0,18-25=0,18-36=0,20-25=0,20-36=0,25-36=0
0,18,20,25,38|0|62|0-18=0,0-20=0,0-25=0,0-38=0,18-25=0,18-38=0,20-25=0,20-38=0,25-38=0
0,18,20,36,38|0|62,80|0-18=0,0-20=0,0-36=0,0-38=0,18-36=0,18-38=0,20-36=0,20-38=0
0,18,23,25,36|0|67|0-18=0,0-23=0,0-25=0,0-36=0,18-23=0,18-25=0,18-36=0,23-36=0,25-36=0
0,18,23,25,38|0|67|0-18=0,0-23=0,0-25=0,0-38=0,18-23=0,18-25=0,18-38=0,23-38=0,25-38=0
0,18,23,25,41|0|67,85|0-18=0,0-23=0,0-25=0,18-23=0,18-25=0,18-41=0,23-41=0,25-41=0
0,18,23,36,38|0|80|0-18=0,0-23=0,0-36=0,0-38=0,18-23=0,18-36=0,18-38=0,23-36=0,23-38=0
0,18,23,36,41|0|85|0-18=0,0-23=0,0-36=0,18-23=0,18-36=0,18-41=0,23-36=0,23-41=0,36-41=0
0,18,25,36,38|0|80|0-18=0,0-25=0,0-36=0,0-38=0,18-25=0,18-36=0,18-38=0,25-36=0,25-38=0
0,18,25,36,41|0|85|0-18=0,0-25=0,0-36=0,18-25=0,18-36=0,18-41=0,25-36=0,25-41=0,36-41=0
0,19,23,25,30|0|20,67|0-19=0,0-23=0,0-25=0,0-30=0,19-23=0,19-30=0,23-30=0,25-30=0
0,19,23,25,38|0|20,67|0-19=0,0-23=0,0-25=0,0-38=0,19-23=0,19-38=0,23-38=0,25-38=0
0,19,24,30,37|0|25,38|0-19=0,0-24=0,0-30=0,19-24=0,19-30=0,19-37=0,24-37=0,30-37=0
0,19,24,37,39|0|38,81|0-19=0,0-24=0,0-39=0,19-24=0,19-37=0,19-39=0,24-37=0,24-39=0
0,19,25,30,32|0|20,74|0-19=0,0-25=0,0-30=0,0-32=0,19-30=0,19-32=0,25-30=0,25-32=0
0,19,25,32,38|0|20,33|0-19=0,0-25=0,0-32=0,0-38=0,19-32=0,19-38=0,25-32=0,25-38=0
0,19,30,32,37|0|38,74|0-19=0,0-30=0,0-32=0,19-30=0,19-32=0,19-37=0,30-37=0,32-37=0
0,19,32,37,39|0|38,81|0-19=0,0-32=0,0-39=0,19-32=0,19-37=0,19-39=0,32-37=0,32-39=0
0,20,25,27,38|0|69|0-20=0,0-25=0,0-27=0,0-38=0,20-25=0,20-27=0,20-38=0,25-38=0,27-38=0
0,20,25,36,38|0|80|0-20=0,0-25=0,0-36=0,0-38=0,20-25=0,20-36=0,20-38=0,25-36=0,25-38=0
0,23,25,27,38|0|67,69|0-23=0,0-25=0,0-27=0,0-38=0,23-27=0,23-38=0,25-38=0,27-38=0
0,23,25,30,36|0|31,67|0-23=0,0-25=0,0-30=0,0-36=0,23-30=0,23-36=0,25-30=0,25-36=0
0,23,25,30,41|0|67,85|0-23=0,0-25=0,0-30=0,23-30=0,23-41=0,25-30=0,25-41=0,30-41=0
0,23,25,36,38|0|67,80|0-23=0,0-25=0,0-36=0,0-38=0,23-36=0,23-38=0,25-36=0,25-38=0
0,23,25,36,41|0|67,85|0-23=0,0-25=0,0-36=0,23-36=0,23-41=0,25-36=0,25-41=0,36-41=0
0,23,28,30,41|0|72,85|0-23=0,0-28=0,0-30=0,23-28=0,23-30=0,23-41=0,28-41=0,30-41=0
0,23,28,39,41|0|83,85|0-23=0,0-28=0,0-39=0,23-28=0,23-39=0,23-41=0,28-39=0,28-41=0
0,23,30,36,41|0|31,85|0-23=0,0-30=0,0-36=0,23-30=0,23-36=0,23-41=0,30-41=0,36-41=0
0,25,27,32,38|0|33,69|0-25=0,0-27=0,0-32=0,0-38=0,25-32=0,25-38=0,27-32=0,27-38=0
0,25,30,32,36|0|31,74|0-25=0,0-30=0,0-32=0,0-36=0,25-30=0,25-32=0,25-36=0,32-36=0
0,25,30,36,41|0|31,85|0-25=0,0-30=0,0-36=0,25-30=0,25-36=0,25-41=0,30-41=0,36-41=0
0,25,32,36,38|0|33,80|0-25=0,0-32=0,0-36=0,0-38=0,25-32=0,25-36=0,25-38=0,32-36=0
0,31,34,37,40|1|-38,-35,-32|0-31=1,0-34=1,0-40=1,31-34=1,31-40=1,34-37=1,37-40=1
1,3,5,16,21|0|45,47|1-5=0,1-16=0,1-21=0,3-16=0,3-21=0,5-16=0,5-21=0,16-21=0
1,3,5,21,28|0|45,47|1-5=0,1-21=0,1-28=0,3-21=0,3-28=0,5-21=0,5-28=0,21-28=0
1,3,5,28,33|0|45,47|1-5=0,1-28=0,1-33=0,3-28=0,3-33=0,5-28=0,5-33=0,28-33=0
1,3,7,14,39|0|2,45|1-14=0,1-39=0,3-7=0,3-14=0,3-39=0,7-14=0,7-39=0,14-39=0
1,3,7,26,31|0|2,45|1-26=0,1-31=0,3-7=0,3-26=0,3-31=0,7-26=0,7-31=0,26-31=0
1,3,7,26,39|0|2,45|1-26=0,1-39=0,3-7=0,3-26=0,3-39=0,7-26=0,7-39=0,26-39=0
1,3,8,14,19|0|9,45|1-8=0,1-14=0,1-19=0,3-8=0,3-14=0,3-19=0,8-19=0,14-19=0
1,3,8,14,21|0|9,45|1-8=0,1-14=0,1-21=0,3-8=0,3-14=0,3-21=0,8-21=0,14-21=0
1,3,8,14,33|0|9,45|1-8=0,1-14=0,1-33=0,3-8=0,3-14=0,3-33=0,8-33=0,14-33=0
1,3,8,19,21|0|45,63|1-8=0,1-19=0,1-21=0,3-8=0,3-19=0,3-21=0,8-19=0,8-21=0
1,3,8,19,26|0|45|1-8=0,1-19=0,1-26=0,3-8=0,3-19=0,3-26=0,8-19=0,8-26=0,19-26=0
1,3,8,21,26|0|45|1-8=0,1-21=0,1-26=0,3-8=0,3-21=0,3-26=0,8-21=0,8-26=0,21-26=0
1,3,8,21,28|0|45|1-8=0,1-21=0,1-28=0,3-8=0,3-21=0,3-28=0,8-21=0,8-28=0,21-28=0
1,3,8,21,40|0|41,45|1-8=0,1-21=0,1-40=0,3-8=0,3-21=0,8-21=0,8-40=0,21-40=0
1,3,8,26,28|0|45,70|1-8=0,1-26=0,1-28=0,3-8=0,3-26=0,3-28=0,8-26=0,8-28=0
1,3,8,26,31|0|45|1-8=0,1-26=0,1-31=0,3-8=0,3-26=0,3-31=0,8-26=0,8-31=0,26-31=0
1,3,8,26,33|0|45|1-8=0,1-26=0,1-33=0,3-8=0,3-26=0,3-33=0,8-26=0,8-33=0,26-33=0
1,3,8,28,33|0|45|1-8=0,1-28=0,1-33=0,3-8=0,3-28=0,3-33=0,8-28=0,8-33=0,28-33=0
1,3,8,31,33|0|45,75|1-8=0,1-31=0,1-33=0,3-8=0,3-31=0,3-33=0,8-31=0,8-33=0
1,3,8,33,40|0|41,45|1-8=0,1-33=0,1-40=0,3-8=0,3-33=0,8-33=0,8-40=0,33-40=0
1,3,14,16,21|0|45,58|1-14=0,1-16=0,1-21=0,3-14=0,3-16=0,3-21=0,14-21=0,16-21=0
1,3,14,16,39|0|45,58|1-14=0,1-16=0,1-39=0,3-14=0,3-16=0,3-39=0,14-39=0,16-39=0
1,3,14,19,21|0|45,63|1-14=0,1-19=0,1-21=0,3-14=0,3-19=0,3-21=0,14-19=0,14-21=0
1,3,14,19,39|0|45|1-14=0,1-19=0,1-39=0,3-14=0,3-19=0,3-39=0,14-19=0,14-39=0,19-39=0
