0,1,3,6,9|1|-45,-4,-1|0-1=1,0-3=1,0-9=1,1-3=1,1-9=1,3-6=1,6-9=1
0,1,3,6,41|1|-85,-45,-1|0-1=1,0-3=1,0-41=1,1-3=1,1-41=1,3-6=1,6-41=1
0,1,3,9,38|1|-82,-39,-4|0-1=1,0-3=1,0-9=1,1-3=1,1-9=1,3-38=1,9-38=1
0,1,3,38,41|1|-85,-82,-39|0-1=1,0-3=1,0-41=1,1-3=1,1-41=1,3-38=1,38-41=1
0,1,6,9,35|1|-45,-1|0-1=1,0-9=1,0-35=1,1-9=1,1-35=1,6-9=1,6-35=1,9-35=1
0,1,6,35,41|1|-45,-36,-1|0-1=1,0-35=1,0-41=1,1-35=1,1-41=1,6-35=1,6-41=1
0,1,9,35,38|1|-82,-39|0-1=1,0-9=1,0-35=1,1-9=1,1-35=1,9-35=1,9-38=1,35-38=1
0,1,35,38,41|1|-82,-39,-36|0-1=1,0-35=1,0-41=1,1-35=1,1-41=1,35-38=1,38-41=1
0,2,3,5,8|1|-47,-44,-3|0-2=1,0-3=1,0-8=1,2-3=1,2-5=1,3-5=1,5-8=1
0,2,3,5,40|1|-84,-44,-41|0-2=1,0-3=1,0-40=1,2-3=1,2-5=1,3-5=1,5-40=1
0,2,3,8,37|1|-47,-38,-3|0-2=1,0-3=1,0-8=1,2-3=1,2-37=1,3-37=1,8-37=1
0,2,3,37,40|1|-84,-41,-38|0-2=1,0-3=1,0-40=1,2-3=1,2-37=1,3-37=1,37-40=1
0,2,5,8,10|1|-49,-44,-3|0-2=1,0-8=1,0-10=1,2-5=1,2-10=1,5-8=1,8-10=1
0,2,5,8,14|1|-44,-9,-3|0-2=1,0-8=1,0-14=1,2-5=1,2-14=1,5-8=1,5-14=1
0,2,5,8,42|1|-44,-43,-3|0-2=1,0-8=1,0-42=1,2-5=1,2-42=1,5-8=1,8-42=1
0,2,5,10,31|1|-49,-44|0-2=1,0-10=1,0-31=1,2-5=1,2-10=1,2-31=1,5-31=1,10-31=1
0,2,5,14,31|1|-44|0-2=1,0-14=1,0-31=1,2-5=1,2-14=1,2-31=1,5-14=1,5-31=1,14-31=1
0,2,5,14,40|1|-84,-44|0-2=1,0-14=1,0-40=1,2-5=1,2-14=1,5-14=1,5-40=1,14-40=1
0,2,5,31,40|1|-84,-44|0-2=1,0-31=1,0-40=1,2-5=1,2-31=1,5-31=1,5-40=1,31-40=1
0,2,5,40,42|1|-84,-44,-43|0-2=1,0-40=1,0-42=1,2-5=1,2-42=1,5-40=1,40-42=1
0,2,8,37,42|1|-81,-38,-3|0-2=1,0-8=1,0-42=1,2-37=1,2-42=1,8-37=1,8-42=1
0,2,14,31,40|1|-84|0-2=1,0-14=1,0-31=1,0-40=1,2-14=1,2-31=1,14-31=1,14-40=1,31-40=1
0,2,14,35,40|1|-84,-79|0-2=1,0-14=1,0-35=1,0-40=1,2-14=1,2-35=1,14-35=1,14-40=1
0,2,31,37,40|1|-84,-38,-32|0-2=1,0-31=1,0-40=1,2-31=1,2-37=1,31-40=1,37-40=1
0,2,35,37,40|1|-84,-79,-38|0-2=1,0-35=1,0-40=1,2-35=1,2-37=1,35-37=1,37-40=1
0,2,37,40,42|1|-84,-81,-38|0-2=1,0-40=1,0-42=1,2-37=1,2-42=1,37-40=1,40-42=1
0,3,5,6,8|1|-47,-44,-1|0-3=1,0-8=1,3-5=1,3-6=1,5-6=1,5-8=1,6-8=1
0,3,5,6,40|1|-44,-41,-1|0-3=1,0-40=1,3-5=1,3-6=1,5-6=1,5-40=1,6-40=1
0,3,5,8,17|1|-47,-44|0-3=1,0-8=1,0-17=1,3-5=1,3-17=1,5-8=1,5-17=1,8-17=1
0,3,5,8,34|1|-47,-44|0-3=1,0-8=1,0-34=1,3-5=1,3-34=1,5-8=1,5-34=1,8-34=1
0,3,5,17,34|1|-44|0-3=1,0-17=1,0-34=1,3-5=1,3-17=1,3-34=1,5-17=1,5-34=1,17-34=1
0,3,5,17,38|1|-82,-44|0-3=1,0-17=1,3-5=1,3-17=1,3-38=1,5-17=1,5-38=1,17-38=1
0,3,5,34,40|1|-44,-41,-35|0-3=1,0-34=1,0-40=1,3-5=1,3-34=1,5-34=1,5-40=1
0,3,5,38,40|1|-82,-44,-41|0-3=1,0-40=1,3-5=1,3-38=1,5-38=1,5-40=1,38-40=1
0,3,6,8,9|1|-47,-4,-1|0-3=1,0-8=1,0-9=1,3-6=1,6-8=1,6-9=1,8-9=1
0,3,6,8,37|1|-47,-38,-1|0-3=1,0-8=1,3-6=1,3-37=1,6-8=1,6-37=1,8-37=1
0,3,6,8,41|1|-85,-47,-1|0-3=1,0-8=1,0-41=1,3-6=1,6-8=1,6-41=1,8-41=1
0,3,6,9,12|1|-7,-4,-1|0-3=1,0-9=1,0-12=1,3-6=1,3-12=1,6-9=1,9-12=1
0,3,6,9,40|1|-41,-4,-1|0-3=1,0-9=1,0-40=1,3-6=1,6-9=1,6-40=1,9-40=1
0,3,6,12,41|1|-85,-7,-1|0-3=1,0-12=1,0-41=1,3-6=1,3-12=1,6-41=1,12-41=1
0,3,6,37,40|1|-41,-38,-1|0-3=1,0-40=1,3-6=1,3-37=1,6-37=1,6-40=1,37-40=1
0,3,6,40,41|1|-85,-41,-1|0-3=1,0-40=1,0-41=1,3-6=1,6-40=1,6-41=1,40-41=1
0,3,8,9,17|1|-47,-4|0-3=1,0-8=1,0-9=1,0-17=1,3-17=1,8-9=1,8-17=1,9-17=1
0,3,8,17,29|1|-47|0-3=1,0-8=1,0-17=1,0-29=1,3-17=1,3-29=1,8-17=1,8-29=1,17-29=1
0,3,8,17,34|1|-47|0-3=1,0-8=1,0-17=1,0-34=1,3-17=1,3-34=1,8-17=1,8-34=1,17-34=1
0,3,8,29,34|1|-73,-47|0-3=1,0-8=1,0-29=1,0-34=1,3-29=1,3-34=1,8-29=1,8-34=1
0,3,8,29,37|1|-47,-38|0-3=1,0-8=1,0-29=1,3-29=1,3-37=1,8-29=1,8-37=1,29-37=1
0,3,8,29,41|1|-85,-47|0-3=1,0-8=1,0-29=1,0-41=1,3-29=1,8-29=1,8-41=1,29-41=1
0,3,8,34,37|1|-47,-38|0-3=1,0-8=1,0-34=1,3-34=1,3-37=1,8-34=1,8-37=1,34-37=1
0,3,9,12,17|1|-56,-4|0-3=1,0-9=1,0-12=1,0-17=1,3-12=1,3-17=1,9-12=1,9-17=1
0,3,9,12,38|1|-82,-4|0-3=1,0-9=1,0-12=1,3-12=1,3-38=1,9-12=1,9-38=1,12-38=1
0,3,9,17,38|1|-82,-4|0-3=1,0-9=1,0-17=1,3-17=1,3-38=1,9-17=1,9-38=1,17-38=1
0,3,9,38,40|1|-82,-41,-4|0-3=1,0-9=1,0-40=1,3-38=1,9-38=1,9-40=1,38-40=1
0,3,12,17,29|1|-56|0-3=1,0-12=1,0-17=1,0-29=1,3-12=1,3-17=1,3-29=1,12-29=1,17-29=1
0,3,12,17,34|1|-56|0-3=1,0-12=1,0-17=1,0-34=1,3-12=1,3-17=1,3-34=1,12-34=1,17-34=1
0,3,12,17,38|1|-82,-56|0-3=1,0-12=1,0-17=1,3-12=1,3-17=1,3-38=1,12-38=1,17-38=1
0,3,12,29,34|1|-73|0-3=1,0-12=1,0-29=1,0-34=1,3-12=1,3-29=1,3-34=1,12-29=1,12-34=1
0,3,12,29,38|1|-82|0-3=1,0-12=1,0-29=1,3-12=1,3-29=1,3-38=1,12-29=1,12-38=1,29-38=1
0,3,12,29,41|1|-85|0-3=1,0-12=1,0-29=1,0-41=1,3-12=1,3-29=1,12-29=1,12-41=1,29-41=1
0,3,12,38,41|1|-85,-82|0-3=1,0-12=1,0-41=1,3-12=1,3-38=1,12-38=1,12-41=1,38-41=1
0,3,17,29,34|1|-73|0-3=1,0-17=1,0-29=1,0-34=1,3-17=1,3-29=1,3-34=1,17-29=1,17-34=1
0,3,17,29,38|1|-82|0-3=1,0-17=1,0-29=1,3-17=1,3-29=1,3-38=1,17-29=1,17-38=1,29-38=1
0,3,29,34,37|1|-73,-38|0-3=1,0-29=1,0-34=1,3-29=1,3-34=1,3-37=1,29-37=1,34-37=1
0,3,29,37,38|1|-82,-38|0-3=1,0-29=1,3-29=1,3-37=1,3-38=1,29-37=1,29-38=1,37-38=1
0,3,29,38,41|1|-85,-82|0-3=1,0-29=1,0-41=1,3-29=1,3-38=1,29-38=1,29-41=1,38-41=1
0,3,34,37,40|1|-41,-38,-35|0-3=1,0-34=1,0-40=1,3-34=1,3-37=1,34-37=1,37-40=1
0,3,37,38,40|1|-82,-41,-38|0-3=1,0-40=1,3-37=1,3-38=1,37-38=1,37-40=1,38-40=1
0,3,38,40,41|1|-85,-82,-41|0-3=1,0-40=1,0-41=1,3-38=1,38-40=1,38-41=1,40-41=1
0,5,6,8,14|1|-44,-9,-1|0-8=1,0-14=1,5-6=1,5-8=1,5-14=1,6-8=1,6-14=1
0,5,6,14,40|1|-44,-1|0-14=1,0-40=1,5-6=1,5-14=1,5-40=1,6-14=1,6-40=1,14-40=1
0,5,8,10,22|1|-49,-44|0-8=1,0-10=1,0-22=1,5-8=1,5-22=1,8-10=1,8-22=1,10-22=1
0,5,8,14,17|1|-44,-9|0-8=1,0-14=1,0-17=1,5-8=1,5-14=1,5-17=1,8-17=1,14-17=1
0,5,8,14,22|1|-44,-9|0-8=1,0-14=1,0-22=1,5-8=1,5-14=1,5-22=1,8-22=1,14-22=1
0,5,8,17,22|1|-61,-44|0-8=1,0-17=1,0-22=1,5-8=1,5-17=1,5-22=1,8-17=1,8-22=1
0,5,8,17,34|1|-44|0-8=1,0-17=1,0-34=1,5-8=1,5-17=1,5-34=1,8-17=1,8-34=1,17-34=1
0,5,8,22,34|1|-44|0-8=1,0-22=1,0-34=1,5-8=1,5-22=1,5-34=1,8-22=1,8-34=1,22-34=1
0,5,8,34,42|1|-44,-43|0-8=1,0-34=1,0-42=1,5-8=1,5-34=1,8-34=1,8-42=1,34-42=1
0,5,10,22,31|1|-49,-44|0-10=1,0-22=1,0-31=1,5-22=1,5-31=1,10-22=1,10-31=1,22-31=1
0,5,11,18,24|0|6,19,44|0-11=0,0-18=0,0-24=0,5-18=0,5-24=0,11-18=0,11-24=0
0,5,11,24,30|0|6,25,44|0-11=0,0-24=0,0-30=0,5-24=0,5-30=0,11-24=0,11-30=0
0,5,14,17,22|1|-61,-44|0-14=1,0-17=1,0-22=1,5-14=1,5-17=1,5-22=1,14-17=1,14-22=1
0,5,14,17,26|1|-44|0-14=1,0-17=1,0-26=1,5-14=1,5-17=1,5-26=1,14-17=1,14-26=1,17-26=1
