0,1,3,9,15|1|-44,-10,-4|0-1=1,0-3=1,0-9=1,1-3=1,1-9=1,1-15=1,3-15=1
0,1,3,15,29|1|-73,-44|0-1=1,0-3=1,0-29=1,1-3=1,1-15=1,3-15=1,3-29=1,15-29=1
0,1,15,29,41|1|-73,-44|0-1=1,0-29=1,0-41=1,1-15=1,1-41=1,15-29=1,15-41=1,29-41=1
0,1,29,35,41|1|-73,-36,-30|0-1=1,0-29=1,0-35=1,0-41=1,1-35=1,1-41=1,29-41=1
0,2,3,17,31|1|-75,-46|0-2=1,0-3=1,0-17=1,0-31=1,2-3=1,2-31=1,3-17=1,17-31=1
0,2,3,31,37|1|-75,-38,-32|0-2=1,0-3=1,0-31=1,2-3=1,2-31=1,2-37=1,3-37=1
0,2,8,14,17|1|-46,-9,-3|0-2=1,0-8=1,0-14=1,0-17=1,2-14=1,8-17=1,14-17=1
0,2,8,14,42|1|-86,-9,-3|0-2=1,0-8=1,0-14=1,0-42=1,2-14=1,2-42=1,8-42=1
0,2,14,17,31|1|-46|0-2=1,0-14=1,0-17=1,0-31=1,2-14=1,2-31=1,14-17=1,14-31=1,17-31=1
0,2,14,28,31|1|-72|0-2=1,0-14=1,0-31=1,2-14=1,2-28=1,2-31=1,14-28=1,14-31=1,28-31=1
0,2,14,28,42|1|-86,-72|0-2=1,0-14=1,0-42=1,2-14=1,2-28=1,2-42=1,14-28=1,28-42=1
0,2,28,31,37|1|-72,-38,-32|0-2=1,0-31=1,2-28=1,2-31=1,2-37=1,28-31=1,28-37=1
0,3,6,9,12|1|-7,-4,-1|0-3=1,0-9=1,0-12=1,3-6=1,3-12=1,6-9=1,9-12=1
0,3,6,9,15|1|-44,-10,-4,-1|0-3=1,0-9=1,3-6=1,3-15=1,6-9=1,6-15=1
0,3,6,9,37|1|-81,-38,-4,-1|0-3=1,0-9=1,3-6=1,3-37=1,6-9=1,6-37=1
0,3,6,9,40|1|-41,-4,-1|0-3=1,0-9=1,0-40=1,3-6=1,6-9=1,6-40=1,9-40=1
0,3,6,12,15|1|-44,-7,-1|0-3=1,0-12=1,3-6=1,3-12=1,3-15=1,6-15=1,12-15=1
0,3,6,12,34|1|-78,-7,-1|0-3=1,0-12=1,0-34=1,3-6=1,3-12=1,3-34=1,12-34=1
0,3,6,12,40|1|-84,-41,-7,-1|0-3=1,0-12=1,0-40=1,3-6=1,3-12=1,6-40=1
0,3,6,15,37|1|-44,-38,-1|0-3=1,3-6=1,3-15=1,3-37=1,6-15=1,6-37=1,15-37=1
0,3,6,34,37|1|-78,-38,-1|0-3=1,0-34=1,3-6=1,3-34=1,3-37=1,6-37=1,34-37=1
0,3,6,34,40|1|-78,-41,-35,-1|0-3=1,0-34=1,0-40=1,3-6=1,3-34=1,6-40=1
0,3,6,37,40|1|-41,-38,-1|0-3=1,0-40=1,3-6=1,3-37=1,6-37=1,6-40=1,37-40=1
0,3,9,12,15|1|-44,-10,-4|0-3=1,0-9=1,0-12=1,3-12=1,3-15=1,9-12=1,12-15=1
0,3,9,12,40|1|-84,-41,-4|0-3=1,0-9=1,0-12=1,0-40=1,3-12=1,9-12=1,9-40=1
0,3,9,15,17|1|-44,-10,-4|0-3=1,0-9=1,0-17=1,3-15=1,3-17=1,9-17=1,15-17=1
