0,1,3,22,34|1|-47|0-1=1,0-3=1,0-22=1,0-34=1,1-3=1,1-22=1,1-34=1,3-34=1,22-34=1
0,1,10,22,34|1|-78|0-1=1,0-10=1,0-22=1,0-34=1,1-10=1,1-22=1,1-34=1,10-22=1,22-34=1
0,1,10,22,41|1|-66|0-1=1,0-10=1,0-22=1,0-41=1,1-10=1,1-22=1,1-41=1,10-22=1,10-41=1
0,2,3,12,24|1|-68|0-2=1,0-3=1,0-12=1,2-3=1,2-12=1,2-24=1,3-12=1,3-24=1,12-24=1
0,2,10,12,24|1|-68|0-2=1,0-10=1,0-12=1,2-10=1,2-12=1,2-24=1,10-12=1,10-24=1,12-24=1
0,2,10,12,31|1|-56|0-2=1,0-10=1,0-12=1,0-31=1,2-10=1,2-12=1,2-31=1,10-12=1,10-31=1
0,2,10,19,31|1|-44|0-2=1,0-10=1,0-31=1,2-10=1,2-19=1,2-31=1,10-19=1,10-31=1,19-31=1
0,2,12,14,24|1|-68|0-2=1,0-12=1,0-14=1,2-12=1,2-14=1,2-24=1,12-14=1,12-24=1,14-24=1
0,2,12,14,26|1|-70|0-2=1,0-12=1,0-14=1,0-26=1,2-12=1,2-14=1,12-14=1,12-26=1,14-26=1
0,2,12,14,31|1|-56|0-2=1,0-12=1,0-14=1,0-31=1,2-12=1,2-14=1,2-31=1,12-14=1,14-31=1
0,2,12,14,33|1|-58|0-2=1,0-12=1,0-14=1,0-33=1,2-12=1,2-14=1,2-33=1,12-14=1,12-33=1
0,2,12,21,24|1|-68,-46|0-2=1,0-12=1,0-21=1,2-12=1,2-24=1,12-21=1,12-24=1,21-24=1
0,2,12,21,31|1|-56,-46|0-2=1,0-12=1,0-21=1,0-31=1,2-12=1,2-31=1,12-21=1,21-31=1
0,2,12,21,33|1|-46|0-2=1,0-12=1,0-21=1,0-33=1,2-12=1,2-33=1,12-21=1,12-33=1,21-33=1
0,2,12,24,26|1|-70,-68|0-2=1,0-12=1,0-26=1,2-12=1,2-24=1,12-24=1,12-26=1,24-26=1
0,2,12,24,33|1|-68|0-2=1,0-12=1,0-33=1,2-12=1,2-24=1,2-33=1,12-24=1,12-33=1,24-33=1
0,2,12,31,33|1|-56|0-2=1,0-12=1,0-31=1,0-33=1,2-12=1,2-31=1,2-33=1,12-33=1,31-33=1
0,2,14,24,26|1|-70,-68|0-2=1,0-14=1,0-26=1,2-14=1,2-24=1,14-24=1,14-26=1,24-26=1
0,2,14,24,33|1|-68,-58|0-2=1,0-14=1,0-33=1,2-14=1,2-24=1,2-33=1,14-24=1,24-33=1
0,2,14,26,35|1|-70|0-2=1,0-14=1,0-26=1,0-35=1,2-14=1,2-35=1,14-26=1,14-35=1,26-35=1
0,2,14,31,33|1|-58|0-2=1,0-14=1,0-31=1,0-33=1,2-14=1,2-31=1,2-33=1,14-31=1,31-33=1
0,2,14,33,35|1|-58|0-2=1,0-14=1,0-33=1,0-35=1,2-14=1,2-33=1,2-35=1,14-35=1,33-35=1
0,2,19,21,31|1|-46,-44|0-2=1,0-21=1,0-31=1,2-19=1,2-31=1,19-21=1,19-31=1,21-31=1
0,2,19,21,33|1|-46,-44|0-2=1,0-21=1,0-33=1,2-19=1,2-33=1,19-21=1,19-33=1,21-33=1
0,2,19,31,33|1|-44|0-2=1,0-31=1,0-33=1,2-19=1,2-31=1,2-33=1,19-31=1,19-33=1,31-33=1
0,2,21,24,33|1|-68,-46|0-2=1,0-21=1,0-33=1,2-24=1,2-33=1,21-24=1,21-33=1,24-33=1
0,2,21,31,33|1|-46|0-2=1,0-21=1,0-31=1,0-33=1,2-31=1,2-33=1,21-31=1,21-33=1,31-33=1
0,2,21,33,35|1|-46|0-2=1,0-21=1,0-33=1,0-35=1,2-33=1,2-35=1,21-33=1,21-35=1,33-35=1
0,2,21,33,42|1|-46|0-2=1,0-21=1,0-33=1,0-42=1,2-33=1,2-42=1,21-33=1,21-42=1,33-42=1
0,3,6,9,12|1|-7,-4,-1|0-3=1,0-9=1,0-12=1,3-6=1,3-12=1,6-9=1,9-12=1
0,3,6,9,40|1|-41,-4,-1|0-3=1,0-9=1,0-40=1,3-6=1,6-9=1,6-40=1,9-40=1
0,3,6,37,40|1|-41,-38,-1|0-3=1,0-40=1,3-6=1,3-37=1,6-37=1,6-40=1,37-40=1
0,3,12,22,24|1|-68,-47|0-3=1,0-12=1,0-22=1,3-12=1,3-24=1,12-22=1,12-24=1,22-24=1
0,3,12,22,34|1|-47|0-3=1,0-12=1,0-22=1,0-34=1,3-12=1,3-34=1,12-22=1,12-34=1,22-34=1
0,3,12,24,34|1|-68|0-3=1,0-12=1,0-34=1,3-12=1,3-24=1,3-34=1,12-24=1,12-34=1,24-34=1
0,3,22,24,34|1|-68,-47|0-3=1,0-22=1,0-34=1,3-24=1,3-34=1,22-24=1,22-34=1,24-34=1
0,3,34,37,40|1|-41,-38,-35|0-3=1,0-34=1,0-40=1,3-34=1,3-37=1,34-37=1,37-40=1
0,5,11,18,24|0|6,19,49,68|0-5=0,0-11=0,0-18=0,5-18=0,11-18=0,11-24=0
0,5,11,24,30|0|6,25,49,55,68|0-5=0,0-11=0,0-30=0,5-30=0,11-24=0
0,5,18,24,37|0|19,38,49,62,68|0-5=0,0-18=0,5-18=0,5-37=0,24-37=0
0,5,24,30,37|0|25,38,49,68|0-5=0,0-30=0,5-30=0,5-37=0,24-37=0,30-37=0
0,6,11,24,30|0|1,25,55,68,74|0-11=0,0-30=0,6-11=0,6-24=0,11-24=0
0,6,11,30,36|0|1,31,55,74|0-11=0,0-30=0,0-36=0,6-11=0,6-36=0,11-36=0
0,6,13,19,24|0|1,14,44,68|0-13=0,6-13=0,6-19=0,6-24=0,13-24=0,19-24=0
0,6,13,19,38|0|1,14,44,63|0-13=0,0-38=0,6-13=0,6-19=0,6-38=0,13-38=0
0,6,19,24,30|0|1,25,44,68,74|0-30=0,6-19=0,6-24=0,19-24=0,19-30=0
0,6,19,25,30|0|1,20,44,50,74|0-25=0,0-30=0,6-19=0,19-30=0,25-30=0
0,6,19,25,38|0|1,20,44,50,63|0-25=0,0-38=0,6-19=0,6-38=0,25-38=0
0,6,25,30,36|0|1,31,50,74|0-25=0,0-30=0,0-36=0,6-36=0,25-30=0,25-36=0
0,7,13,18,37|0|8,38,62,81|0-7=0,0-13=0,0-18=0,7-18=0,7-37=0,13-18=0
0,7,13,32,37|0|8,38,57,81|0-7=0,0-13=0,0-32=0,7-32=0,7-37=0,32-37=0
0,8,10,22,34|1|-78|0-8=1,0-10=1,0-22=1,0-34=1,8-10=1,8-22=1,8-34=1,10-22=1,22-34=1
0,8,10,22,41|1|-66|0-8=1,0-10=1,0-22=1,0-41=1,8-10=1,8-22=1,8-41=1,10-22=1,10-41=1
0,8,10,29,41|1|-54|0-8=1,0-10=1,0-29=1,0-41=1,8-10=1,8-29=1,8-41=1,10-41=1,29-41=1
0,8,17,29,41|1|-85|0-8=1,0-17=1,0-29=1,0-41=1,8-17=1,8-29=1,8-41=1,17-29=1,29-41=1
0,9,10,12,31|1|-56|0-9=1,0-10=1,0-12=1,0-31=1,9-10=1,9-12=1,9-31=1,10-12=1,10-31=1
0,9,10,19,31|1|-44|0-9=1,0-10=1,0-31=1,9-10=1,9-19=1,9-31=1,10-19=1,10-31=1,19-31=1
0,9,12,21,31|1|-56|0-9=1,0-12=1,0-21=1,0-31=1,9-12=1,9-21=1,9-31=1,12-21=1,21-31=1
0,9,12,21,33|1|-77|0-9=1,0-12=1,0-21=1,0-33=1,9-12=1,9-21=1,12-21=1,12-33=1,21-33=1
0,9,12,31,33|1|-77,-56|0-9=1,0-12=1,0-31=1,0-33=1,9-12=1,9-31=1,12-33=1,31-33=1
0,9,17,19,31|1|-44|0-9=1,0-17=1,0-31=1,9-17=1,9-19=1,9-31=1,17-19=1,17-31=1,19-31=1
0,9,19,21,31|1|-44|0-9=1,0-21=1,0-31=1,9-19=1,9-21=1,9-31=1,19-21=1,19-31=1,21-31=1
0,9,19,21,33|1|-77,-44|0-9=1,0-21=1,0-33=1,9-19=1,9-21=1,19-21=1,19-33=1,21-33=1
0,9,19,21,40|1|-65,-44|0-9=1,0-21=1,0-40=1,9-19=1,9-21=1,9-40=1,19-21=1,19-40=1
0,9,19,31,33|1|-77,-44|0-9=1,0-31=1,0-33=1,9-19=1,9-31=1,19-31=1,19-33=1,31-33=1
0,9,19,31,40|1|-44|0-9=1,0-31=1,0-40=1,9-19=1,9-31=1,9-40=1,19-31=1,19-40=1,31-40=1
