0,6,13,19,38|0|1,14|0-13=0,0-19=0,0-38=0,6-13=0,6-19=0,6-38=0,13-38=0,19-38=0
0,6,13,20,24|0|1,50|0-13=0,0-20=0,0-24=0,6-13=0,6-24=0,13-20=0,13-24=0,20-24=0
0,6,13,20,36|0|1,50|0-13=0,0-20=0,0-36=0,6-13=0,6-36=0,13-20=0,13-36=0,20-36=0
0,6,13,20,38|0|1,50|0-13=0,0-20=0,0-38=0,6-13=0,6-38=0,13-20=0,13-38=0,20-38=0
0,6,13,24,29|0|1,73|0-13=0,0-24=0,6-13=0,6-24=0,6-29=0,13-24=0,13-29=0,24-29=0
0,6,13,24,38|0|1,68|0-13=0,0-24=0,0-38=0,6-13=0,6-24=0,6-38=0,13-24=0,13-38=0
0,6,13,29,36|0|1,73|0-13=0,0-36=0,6-13=0,6-29=0,6-36=0,13-29=0,13-36=0,29-36=0
0,6,19,24,30|0|1,25|0-19=0,0-24=0,0-30=0,6-19=0,6-24=0,6-30=0,19-24=0,19-30=0
0,6,19,24,38|0|1,68|0-19=0,0-24=0,0-38=0,6-19=0,6-24=0,6-38=0,19-24=0,19-38=0
0,6,19,25,30|0|1,20|0-19=0,0-25=0,0-30=0,6-19=0,6-25=0,6-30=0,19-30=0,25-30=0
0,6,19,25,38|0|1,20|0-19=0,0-25=0,0-38=0,6-19=0,6-25=0,6-38=0,19-38=0,25-38=0
0,6,20,24,38|0|1,50,68|0-20=0,0-24=0,0-38=0,6-24=0,6-38=0,20-24=0,20-38=0
0,6,20,25,36|0|1,50|0-20=0,0-25=0,0-36=0,6-25=0,6-36=0,20-25=0,20-36=0,25-36=0
0,6,20,25,38|0|1,50|0-20=0,0-25=0,0-38=0,6-25=0,6-38=0,20-25=0,20-38=0,25-38=0
0,6,25,29,36|0|1,73|0-25=0,0-36=0,6-25=0,6-29=0,6-36=0,25-29=0,25-36=0,29-36=0
0,6,25,30,36|0|1,31|0-25=0,0-30=0,0-36=0,6-25=0,6-30=0,6-36=0,25-30=0,25-36=0
0,7,11,18,25|0|55|0-7=0,0-11=0,0-18=0,0-25=0,7-11=0,7-18=0,7-25=0,11-18=0,18-25=0
0,7,11,18,36|0|80|0-7=0,0-11=0,0-18=0,0-36=0,7-11=0,7-18=0,11-18=0,11-36=0,18-36=0
0,7,11,25,30|0|55|0-7=0,0-11=0,0-25=0,0-30=0,7-11=0,7-25=0,7-30=0,11-30=0,25-30=0
0,7,11,25,36|0|55,80|0-7=0,0-11=0,0-25=0,0-36=0,7-11=0,7-25=0,11-36=0,25-36=0
0,7,11,25,39|0|55,69|0-7=0,0-11=0,0-25=0,0-39=0,7-11=0,7-25=0,7-39=0,11-39=0
0,7,11,30,36|0|31,80|0-7=0,0-11=0,0-30=0,0-36=0,7-11=0,7-30=0,11-30=0,11-36=0
0,7,13,18,32|0|8,62|0-7=0,0-13=0,0-18=0,0-32=0,7-18=0,7-32=0,13-18=0,13-32=0
0,7,13,18,36|0|8,80|0-7=0,0-13=0,0-18=0,0-36=0,7-18=0,13-18=0,13-36=0,18-36=0
0,7,13,18,37|0|8,38|0-7=0,0-13=0,0-18=0,7-18=0,7-37=0,13-18=0,13-37=0,18-37=0
0,7,13,20,27|0|8,57|0-7=0,0-13=0,0-20=0,0-27=0,7-20=0,7-27=0,13-20=0,20-27=0
0,7,13,20,36|0|8,80|0-7=0,0-13=0,0-20=0,0-36=0,7-20=0,13-20=0,13-36=0,20-36=0
0,7,13,27,32|0|8,57|0-7=0,0-13=0,0-27=0,0-32=0,7-27=0,7-32=0,13-32=0,27-32=0
0,7,13,32,36|0|8,80|0-7=0,0-13=0,0-32=0,0-36=0,7-32=0,13-32=0,13-36=0,32-36=0
0,7,13,32,37|0|8,38|0-7=0,0-13=0,0-32=0,7-32=0,7-37=0,13-32=0,13-37=0,32-37=0
0,7,14,18,25|0|44|0-7=0,0-18=0,0-25=0,7-14=0,7-18=0,7-25=0,14-18=0,14-25=0,18-25=0
0,7,14,18,32|0|44,62|0-7=0,0-18=0,0-32=0,7-14=0,7-18=0,7-32=0,14-18=0,14-32=0
0,7,14,18,37|0|38,44|0-7=0,0-18=0,7-14=0,7-18=0,7-37=0,14-18=0,14-37=0,18-37=0
0,7,14,20,25|0|15,44|0-7=0,0-20=0,0-25=0,7-14=0,7-20=0,7-25=0,14-25=0,20-25=0
0,7,14,20,27|0|15,44|0-7=0,0-20=0,0-27=0,7-14=0,7-20=0,7-27=0,14-27=0,20-27=0
0,7,14,20,39|0|15,44|0-7=0,0-20=0,0-39=0,7-14=0,7-20=0,7-39=0,14-39=0,20-39=0
0,7,14,25,30|0|44|0-7=0,0-25=0,0-30=0,7-14=0,7-25=0,7-30=0,14-25=0,14-30=0,25-30=0
0,7,14,25,32|0|44|0-7=0,0-25=0,0-32=0,7-14=0,7-25=0,7-32=0,14-25=0,14-32=0,25-32=0
0,7,14,25,39|0|44,69|0-7=0,0-25=0,0-39=0,7-14=0,7-25=0,7-39=0,14-25=0,14-39=0
0,7,14,27,32|0|44|0-7=0,0-27=0,0-32=0,7-14=0,7-27=0,7-32=0,14-27=0,14-32=0,27-32=0
0,7,14,30,37|0|38,44|0-7=0,0-30=0,7-14=0,7-30=0,7-37=0,14-30=0,14-37=0,30-37=0
0,7,14,32,37|0|38,44|0-7=0,0-32=0,7-14=0,7-32=0,7-37=0,14-32=0,14-37=0,32-37=0
0,7,14,32,39|0|44|0-7=0,0-32=0,0-39=0,7-14=0,7-32=0,7-39=0,14-32=0,14-39=0,32-39=0
0,7,18,23,36|0|80|0-7=0,0-18=0,0-23=0,0-36=0,7-18=0,7-23=0,18-23=0,18-36=0,23-36=0
0,7,18,23,37|0|38,67|0-7=0,0-18=0,0-23=0,7-18=0,7-23=0,7-37=0,18-23=0,18-37=0
0,7,18,25,32|0|62|0-7=0,0-18=0,0-25=0,0-32=0,7-18=0,7-25=0,7-32=0,18-25=0,25-32=0
0,7,18,25,36|0|80|0-7=0,0-18=0,0-25=0,0-36=0,7-18=0,7-25=0,18-25=0,18-36=0,25-36=0
0,7,18,32,36|0|62,80|0-7=0,0-18=0,0-32=0,0-36=0,7-18=0,7-32=0,18-36=0,32-36=0
0,7,18,32,37|0|38,62|0-7=0,0-18=0,0-32=0,7-18=0,7-32=0,7-37=0,18-37=0,32-37=0
0,7,20,25,36|0|80|0-7=0,0-20=0,0-25=0,0-36=0,7-20=0,7-25=0,20-25=0,20-36=0,25-36=0
0,7,20,25,39|0|69|0-7=0,0-20=0,0-25=0,0-39=0,7-20=0,7-25=0,7-39=0,20-25=0,20-39=0
0,7,23,30,36|0|31,80|0-7=0,0-23=0,0-30=0,0-36=0,7-23=0,7-30=0,23-30=0,23-36=0
0,7,23,30,37|0|38,67|0-7=0,0-23=0,0-30=0,7-23=0,7-30=0,7-37=0,23-30=0,30-37=0
0,7,25,30,36|0|31,80|0-7=0,0-25=0,0-30=0,0-36=0,7-25=0,7-30=0,25-30=0,25-36=0
0,7,25,32,36|0|80|0-7=0,0-25=0,0-32=0,0-36=0,7-25=0,7-32=0,25-32=0,25-36=0,32-36=0
0,7,25,32,39|0|69|0-7=0,0-25=0,0-32=0,0-39=0,7-25=0,7-32=0,7-39=0,25-32=0,32-39=0
0,11,16,29,36|0|73|0-11=0,0-16=0,0-36=0,11-16=0,11-29=0,11-36=0,16-29=0,16-36=0,29-36=0
0,11,16,30,36|0|31,60|0-11=0,0-16=0,0-30=0,0-36=0,11-16=0,11-30=0,11-36=0,16-36=0
0,11,18,24,29|0|19,73|0-11=0,0-18=0,0-24=0,11-18=0,11-24=0,11-29=0,18-29=0,24-29=0
0,11,18,24,38|0|19,68|0-11=0,0-18=0,0-24=0,0-38=0,11-18=0,11-24=0,11-38=0,18-38=0
0,11,18,25,29|0|55,73|0-11=0,0-18=0,0-25=0,11-18=0,11-29=0,18-25=0,18-29=0,25-29=0
0,11,18,25,36|0|55|0-11=0,0-18=0,0-25=0,0-36=0,11-18=0,11-36=0,18-25=0,18-36=0,25-36=0
0,11,18,25,38|0|55|0-11=0,0-18=0,0-25=0,0-38=0,11-18=0,11-38=0,18-25=0,18-38=0,25-38=0
0,11,18,29,36|0|73|0-11=0,0-18=0,0-36=0,11-18=0,11-29=0,11-36=0,18-29=0,18-36=0,29-36=0
0,11,25,29,36|0|55,73|0-11=0,0-25=0,0-36=0,11-29=0,11-36=0,25-29=0,25-36=0,29-36=0
0,11,25,30,36|0|31,55|0-11=0,0-25=0,0-30=0,0-36=0,11-30=0,11-36=0,25-30=0,25-36=0
0,13,18,24,29|0|19,73|0-13=0,0-18=0,0-24=0,13-18=0,13-24=0,13-29=0,18-29=0,24-29=0
0,13,18,24,37|0|19,38|0-13=0,0-18=0,0-24=0,13-18=0,13-24=0,13-37=0,18-37=0,24-37=0
0,13,18,24,38|0|19,68|0-13=0,0-18=0,0-24=0,0-38=0,13-18=0,13-24=0,13-38=0,18-38=0
0,13,18,29,36|0|73|0-13=0,0-18=0,0-36=0,13-18=0,13-29=0,13-36=0,18-29=0,18-36=0,29-36=0
0,13,18,32,36|0|62|0-13=0,0-18=0,0-32=0,0-36=0,13-18=0,13-32=0,13-36=0,18-36=0,32-36=0
0,13,18,32,37|0|38,62|0-13=0,0-18=0,0-32=0,13-18=0,13-32=0,13-37=0,18-37=0,32-37=0
0,13,18,32,38|0|33,62|0-13=0,0-18=0,0-32=0,0-38=0,13-18=0,13-32=0,13-38=0,18-38=0
0,13,19,24,37|0|14,38|0-13=0,0-19=0,0-24=0,13-24=0,13-37=0,19-24=0,19-37=0,24-37=0
0,13,19,24,38|0|14,68|0-13=0,0-19=0,0-24=0,0-38=0,13-24=0,13-38=0,19-24=0,19-38=0
0,13,19,32,37|0|14,38|0-13=0,0-19=0,0-32=0,13-32=0,13-37=0,19-32=0,19-37=0,32-37=0
0,13,19,32,38|0|14,33|0-13=0,0-19=0,0-32=0,0-38=0,13-32=0,13-38=0,19-32=0,19-38=0
0,13,20,24,38|0|68|0-13=0,0-20=0,0-24=0,0-38=0,13-20=0,13-24=0,13-38=0,20-24=0,20-38=0
0,13,20,27,38|0|57|0-13=0,0-20=0,0-27=0,0-38=0,13-20=0,13-38=0,20-27=0,20-38=0,27-38=0
0,13,27,32,38|0|33,57|0-13=0,0-27=0,0-32=0,0-38=0,13-32=0,13-38=0,27-32=0,27-38=0
0,14,18,25,29|0|44,73|0-18=0,0-25=0,14-18=0,14-25=0,14-29=0,18-25=0,18-29=0,25-29=0
0,14,18,25,32|0|44,62|0-18=0,0-25=0,0-32=0,14-18=0,14-25=0,14-32=0,18-25=0,25-32=0
0,14,18,25,38|0|44|0-18=0,0-25=0,0-38=0,14-18=0,14-25=0,14-38=0,18-25=0,18-38=0,25-38=0
0,14,18,32,37|0|38,44,62|0-18=0,0-32=0,14-18=0,14-32=0,14-37=0,18-37=0,32-37=0
0,14,18,32,38|0|33,44,62|0-18=0,0-32=0,0-38=0,14-18=0,14-32=0,14-38=0,18-38=0
0,14,19,25,30|0|20,44|0-19=0,0-25=0,0-30=0,14-19=0,14-25=0,14-30=0,19-30=0,25-30=0
0,14,19,25,32|0|20,44|0-19=0,0-25=0,0-32=0,14-19=0,14-25=0,14-32=0,19-32=0,25-32=0
0,14,19,25,38|0|20,44|0-19=0,0-25=0,0-38=0,14-19=0,14-25=0,14-38=0,19-38=0,25-38=0
0,14,19,25,39|0|20,44,69|0-19=0,0-25=0,0-39=0,14-19=0,14-25=0,14-39=0,19-39=0
0,14,19,30,37|0|38,44|0-19=0,0-30=0,14-19=0,14-30=0,14-37=0,19-30=0,19-37=0,30-37=0
0,14,19,32,37|0|38,44|0-19=0,0-32=0,14-19=0,14-32=0,14-37=0,19-32=0,19-37=0,32-37=0
0,14,19,32,38|0|33,44|0-19=0,0-32=0,0-38=0,14-19=0,14-32=0,14-38=0,19-32=0,19-38=0
0,14,19,32,39|0|44|0-19=0,0-32=0,0-39=0,14-19=0,14-32=0,14-39=0,19-32=0,19-39=0,32-39=0
0,14,20,25,38|0|15,44|0-20=0,0-25=0,0-38=0,14-25=0,14-38=0,20-25=0,20-38=0,25-38=0
0,14,20,25,39|0|15,44,69|0-20=0,0-25=0,0-39=0,14-25=0,14-39=0,20-25=0,20-39=0
0,14,20,27,38|0|15,44|0-20=0,0-27=0,0-38=0,14-27=0,14-38=0,20-27=0,20-38=0,27-38=0
0,14,25,32,38|0|33,44|0-25=0,0-32=0,0-38=0,14-25=0,14-32=0,14-38=0,25-32=0,25-38=0
0,14,25,32,39|0|44,69|0-25=0,0-32=0,0-39=0,14-25=0,14-32=0,14-39=0,25-32=0,32-39=0
0,14,27,32,38|0|33,44|0-27=0,0-32=0,0-38=0,14-27=0,14-32=0,14-38=0,27-32=0,27-38=0
0,14,28,32,39|0|44,58|0-28=0,0-32=0,0-39=0,14-32=0,14-39=0,28-32=0,28-39=0,32-39=0
0,16,23,29,36|0|24,73|0-16=0,0-23=0,0-36=0,16-23=0,16-29=0,16-36=0,23-36=0,29-36=0
0,16,23,30,36|0|31,60|0-16=0,0-23=0,0-30=0,0-36=0,16-23=0,16-36=0,23-30=0,23-36=0
0,18,23,29,36|0|24,73|0-18=0,0-23=0,0-36=0,18-23=0,18-29=0,18-36=0,23-36=0,29-36=0
0,18,25,29,36|0|73|0-18=0,0-25=0,0-36=0,18-25=0,18-29=0,18-36=0,25-29=0,25-36=0,29-36=0
0,18,25,32,36|0|62|0-18=0,0-25=0,0-32=0,0-36=0,18-25=0,18-36=0,25-32=0,25-36=0,32-36=0
0,18,25,32,38|0|33,62|0-18=0,0-25=0,0-32=0,0-38=0,18-25=0,18-38=0,25-32=0,25-38=0
0,19,23,30,37|0|38,67|0-19=0,0-23=0,0-30=0,19-23=0,19-30=0,19-37=0,23-30=0,30-37=0
0,19,24,30,37|0|25,38|0-19=0,0-24=0,0-30=0,19-24=0,19-30=0,19-37=0,24-37=0,30-37=0
0,19,25,32,38|0|20,33|0-19=0,0-25=0,0-32=0,0-38=0,19-32=0,19-38=0,25-32=0,25-38=0
0,19,25,32,39|0|20,69|0-19=0,0-25=0,0-32=0,0-39=0,19-32=0,19-39=0,25-32=0,32-39=0
0,31,34,37,40|1|-38,-35,-32|0-31=1,0-34=1,0-40=1,31-34=1,31-40=1,34-37=1,37-40=1
1,4,7,10,13|1|-8,-5,-2|1-4=1,1-10=1,1-13=1,4-7=1,4-13=1,7-10=1,10-13=1
1,4,7,10,41|1|-42,-5,-2|1-4=1,1-10=1,1-41=1,4-7=1,7-10=1,7-41=1,10-41=1
1,4,7,38,41|1|-42,-39,-2|1-4=1,1-41=1,4-7=1,4-38=1,7-38=1,7-41=1,38-41=1
1,4,35,38,41|1|-42,-39,-36|1-4=1,1-35=1,1-41=1,4-35=1,4-38=1,35-38=1,38-41=1
1,5,12,16,30|0|60,74|1-5=0,1-12=0,1-16=0,5-12=0,5-16=0,5-30=0,12-16=0,12-30=0
1,5,12,19,25|0|20,49|1-5=0,1-12=0,1-19=0,1-25=0,5-12=0,5-25=0,12-19=0,12-25=0
1,5,12,19,30|0|49,74|1-5=0,1-12=0,1-19=0,5-12=0,5-30=0,12-19=0,12-30=0,19-30=0
1,5,12,19,37|0|49|1-5=0,1-12=0,1-19=0,1-37=0,5-12=0,5-37=0,12-19=0,12-37=0,19-37=0
1,5,12,25,30|0|74|1-5=0,1-12=0,1-25=0,5-12=0,5-25=0,5-30=0,12-25=0,12-30=0,25-30=0
1,5,12,30,37|0|74|1-5=0,1-12=0,1-37=0,5-12=0,5-30=0,5-37=0,12-30=0,12-37=0,30-37=0
1,5,19,24,30|0|25,49,74|1-5=0,1-19=0,1-24=0,5-24=0,5-30=0,19-24=0,19-30=0
1,5,19,24,37|0|49|1-5=0,1-19=0,1-24=0,1-37=0,5-24=0,5-37=0,19-24=0,19-37=0,24-37=0
1,5,19,25,30|0|20,49,74|1-5=0,1-19=0,1-25=0,5-25=0,5-30=0,19-30=0,25-30=0
1,5,19,30,37|0|49,74|1-5=0,1-19=0,1-37=0,5-30=0,5-37=0,19-30=0,19-37=0,30-37=0
1,5,19,33,37|0|49,63|1-5=0,1-19=0,1-33=0,1-37=0,5-33=0,5-37=0,19-37=0,33-37=0
1,5,24,30,37|0|25,74|1-5=0,1-24=0,1-37=0,5-24=0,5-30=0,5-37=0,24-37=0,30-37=0
1,6,12,17,30|0|7,74|1-6=0,1-12=0,1-17=0,6-17=0,6-30=0,12-17=0,12-30=0,17-30=0
1,6,12,17,31|0|7,61|1-6=0,1-12=0,1-17=0,1-31=0,6-17=0,6-31=0,12-17=0,12-31=0
1,6,12,19,25|0|7,20|1-6=0,1-12=0,1-19=0,1-25=0,6-19=0,6-25=0,12-19=0,12-25=0
1,6,12,19,26|0|7,56|1-6=0,1-12=0,1-19=0,1-26=0,6-19=0,6-26=0,12-19=0,19-26=0
1,6,12,19,30|0|7,74|1-6=0,1-12=0,1-19=0,6-19=0,6-30=0,12-19=0,12-30=0,19-30=0
1,6,12,25,30|0|7,74|1-6=0,1-12=0,1-25=0,6-25=0,6-30=0,12-25=0,12-30=0,25-30=0
1,6,12,25,31|0|7,26|1-6=0,1-12=0,1-25=0,1-31=0,6-25=0,6-31=0,12-25=0,12-31=0
1,6,12,26,30|0|7,56,74|1-6=0,1-12=0,1-26=0,6-26=0,6-30=0,12-30=0,26-30=0
1,6,12,26,31|0|7,56|1-6=0,1-12=0,1-26=0,1-31=0,6-26=0,6-31=0,12-31=0,26-31=0
1,6,17,24,30|0|25,74|1-6=0,1-17=0,1-24=0,6-17=0,6-24=0,6-30=0,17-24=0,17-30=0
1,6,17,24,31|0|61|1-6=0,1-17=0,1-24=0,1-31=0,6-17=0,6-24=0,6-31=0,17-24=0,24-31=0
1,6,19,24,30|0|25,74|1-6=0,1-19=0,1-24=0,6-19=0,6-24=0,6-30=0,19-24=0,19-30=0
1,6,19,24,38|0|39,68|1-6=0,1-19=0,1-24=0,6-19=0,6-24=0,6-38=0,19-24=0,19-38=0
1,6,19,25,30|0|20,74|1-6=0,1-19=0,1-25=0,6-19=0,6-25=0,6-30=0,19-30=0,25-30=0
1,6,19,25,38|0|20,39|1-6=0,1-19=0,1-25=0,6-19=0,6-25=0,6-38=0,19-38=0,25-38=0
1,6,19,26,30|0|74|1-6=0,1-19=0,1-26=0,6-19=0,6-26=0,6-30=0,19-26=0,19-30=0,26-30=0
1,6,19,26,33|0|63|1-6=0,1-19=0,1-26=0,1-33=0,6-19=0,6-26=0,6-33=0,19-26=0,26-33=0
1,6,19,33,38|0|39,63|1-6=0,1-19=0,1-33=0,6-19=0,6-33=0,6-38=0,19-38=0,33-38=0
1,6,20,24,31|0|50|1-6=0,1-20=0,1-24=0,1-31=0,6-24=0,6-31=0,20-24=0,20-31=0,24-31=0
1,6,20,24,38|0|39,50,68|1-6=0,1-20=0,1-24=0,6-24=0,6-38=0,20-24=0,20-38=0
1,6,20,25,31|0|26,50|1-6=0,1-20=0,1-25=0,1-31=0,6-25=0,6-31=0,20-25=0,20-31=0
1,6,20,25,38|0|39,50|1-6=0,1-20=0,1-25=0,6-25=0,6-38=0,20-25=0,20-38=0,25-38=0
1,6,20,26,31|0|21,50|1-6=0,1-20=0,1-26=0,1-31=0,6-26=0,6-31=0,20-31=0,26-31=0
1,6,20,26,33|0|21,50|1-6=0,1-20=0,1-26=0,1-33=0,6-26=0,6-33=0,20-33=0,26-33=0
1,6,20,31,38|0|39,50|1-6=0,1-20=0,1-31=0,6-31=0,6-38=0,20-31=0,20-38=0,31-38=0
1,6,20,33,38|0|39,50|1-6=0,1-20=0,1-33=0,6-33=0,6-38=0,20-33=0,20-38=0,33-38=0
1,6,24,31,38|0|39,68|1-6=0,1-24=0,1-31=0,6-24=0,6-31=0,6-38=0,24-31=0,31-38=0
1,6,25,31,38|0|26,39|1-6=0,1-25=0,1-31=0,6-25=0,6-31=0,6-38=0,25-38=0,31-38=0
1,7,12,25,30|0|2,74|1-12=0,1-25=0,7-12=0,7-25=0,7-30=0,12-25=0,12-30=0,25-30=0
1,7,12,25,31|0|2,26|1-12=0,1-25=0,1-31=0,7-12=0,7-25=0,7-31=0,12-25=0,12-31=0
1,7,12,25,39|0|2,69|1-12=0,1-25=0,1-39=0,7-12=0,7-25=0,7-39=0,12-25=0,12-39=0
1,7,12,26,30|0|2,56,74|1-12=0,1-26=0,7-12=0,7-26=0,7-30=0,12-30=0,26-30=0
1,7,12,26,31|0|2,56|1-12=0,1-26=0,1-31=0,7-12=0,7-26=0,7-31=0,12-31=0,26-31=0
1,7,12,26,37|0|2,56|1-12=0,1-26=0,1-37=0,7-12=0,7-26=0,7-37=0,12-37=0,26-37=0
1,7,12,26,39|0|2,56|1-12=0,1-26=0,1-39=0,7-12=0,7-26=0,7-39=0,12-39=0,26-39=0
1,7,12,30,37|0|2,74|1-12=0,1-37=0,7-12=0,7-30=0,7-37=0,12-30=0,12-37=0,30-37=0
